state_component, stat, schedule, label_scheme, N, result
goal.area, update.prec, 2, a, 8375, 0.7498177
goal.area, roc.v1_eer, 2, a, 8375, 0.1800597
goal.area, roc.v1_ca05, 2, a, 8375, 0.0001194
goal.area, roc.v1_ca10, 2, a, 8375, 0.8005970
goal.area, roc.v1_ca20, 2, a, 8375, 0.8558806
goal.area, roc.v2_ca05, 2, a, 8375, 0.0001395
goal.area, roc.v2_ca10, 2, a, 8375, 0.0001395
goal.area, roc.v2_ca20, 2, a, 8375, 0.0001395
goal.all, acc, 2, a, 24364, 0.8459202
goal.all, l2, 2, a, 24364, 0.2580025
goal.all, l2.binary, 2, a, 24364, 0.3013839
goal.all, avgp, 2, a, 24364, 0.8169439
goal.all, neglogp, 2, a, 24364, 0.9207491
goal.all, mrr, 2, a, 24364, 0.8808147
goal.all, update.acc, 2, a, 24364, 0.8471507
goal.all, update.prec, 2, a, 24364, 0.8495231
goal.all, roc.v1_eer, 2, a, 24364, 0.1625349
goal.all, roc.v1_ca05, 2, a, 24364, 0.5148169
goal.all, roc.v1_ca10, 2, a, 24364, 0.8088163
goal.all, roc.v1_ca20, 2, a, 24364, 0.8459202
goal.all, roc.v2_ca05, 2, a, 24364, 0.0000485
goal.all, roc.v2_ca10, 2, a, 24364, 0.0000485
goal.all, roc.v2_ca20, 2, a, 24364, 0.0000485
goal.joint, acc, 2, a, 9689, 0.6434101
goal.joint, l2, 2, a, 9689, 0.5571967
goal.joint, l2.binary, 2, a, 9689, 0.7081108
goal.joint, avgp, 2, a, 9689, 0.5929320
goal.joint, neglogp, 2, a, 9689, 2.3943518
goal.joint, mrr, 2, a, 9689, 0.7068955
goal.joint, update.acc, 2, a, 9689, 0.4223283
goal.joint, update.prec, 2, a, 9689, 0.5688845
