state_component, stat, schedule, label_scheme, N, result
method, roc.v1_ca20, 1, b, 9890, 0.3218402
method, roc.v2_ca05, 1, b, 9890, 0.0836132
method, roc.v2_ca10, 1, b, 9890, 0.1736064
method, roc.v2_ca20, 1, b, 9890, 0.2558764
all, acc, 1, b, 128570, 0.8964144
all, l2, 1, b, 128570, 0.1889683
all, l2.binary, 1, b, 128570, 0.2018119
all, avgp, 1, b, 128570, 0.8899633
all, neglogp, 1, b, 128570, 0.6743659
all, mrr, 1, b, 128570, 0.9270233
all, update.acc, 1, b, 128570, 0.7813145
all, update.prec, 1, b, 128570, 0.8170944
all, roc.v1_eer, 1, b, 128570, 0.1162946
all, roc.v1_ca05, 1, b, 128570, 0.8192113
all, roc.v1_ca10, 1, b, 128570, 0.8956211
all, roc.v1_ca20, 1, b, 128570, 0.8964144
all, roc.v2_ca05, 1, b, 128570, 0.7043522
all, roc.v2_ca10, 1, b, 128570, 0.7328983
all, roc.v2_ca20, 1, b, 128570, 0.7765505
goal.food, acc, 2, a, 8919, 0.8181410
goal.food, l2, 2, a, 8919, 0.2817082
goal.food, l2.binary, 2, a, 8919, 0.3678426
goal.food, avgp, 2, a, 8919, 0.7771769
goal.food, neglogp, 2, a, 8919, 0.9649369
goal.food, mrr, 2, a, 8919, 0.8600943
goal.food, update.acc, 2, a, 8919, 0.4964489
goal.food, update.prec, 2, a, 8919, 0.7025126
goal.food, roc.v1_eer, 2, a, 8919, 0.1502411
goal.food, roc.v1_ca05, 2, a, 8919, 0.6812423
goal.food, roc.v1_ca10, 2, a, 8919, 0.7750869
goal.food, roc.v1_ca20, 2, a, 8919, 0.8181410
goal.food, roc.v2_ca05, 2, a, 8919, 0.4592298
goal.food, roc.v2_ca10, 2, a, 8919, 0.5969577
goal.food, roc.v2_ca20, 2, a, 8919, 0.7614088
goal.pricerange, acc, 2, a, 6708, 0.9051878
goal.pricerange, l2, 2, a, 6708, 0.1581996
goal.pricerange, l2.binary, 2, a, 6708, 0.1680664
goal.pricerange, avgp, 2, a, 6708, 0.8860687
goal.pricerange, neglogp, 2, a, 6708, 0.3634410
goal.pricerange, mrr, 2, a, 6708, 0.9468123
goal.pricerange, update.acc, 2, a, 6708, 0.6254343
goal.pricerange, update.prec, 2, a, 6708, 0.8704062
goal.pricerange, roc.v1_eer, 2, a, 6708, 0.1121049
goal.pricerange, roc.v1_ca05, 2, a, 6708, 0.8313953
goal.pricerange, roc.v1_ca10, 2, a, 6708, 0.9051878
goal.pricerange, roc.v1_ca20, 2, a, 6708, 0.9051878
goal.pricerange, roc.v2_ca05, 2, a, 6708, 0.2368248
goal.pricerange, roc.v2_ca10, 2, a, 6708, 0.4841897
goal.pricerange, roc.v2_ca20, 2, a, 6708, 0.6938406
goal.name, acc, 2, a, 362, 0.9613260
goal.name, l2, 2, a, 362, 0.0771012
goal.name, l2.binary, 2, a, 362, 0.0774636
goal.name, avgp, 2, a, 362, 0.9580239
goal.name, neglogp, 2, a, 362, 0.3595327
goal.name, mrr, 2, a, 362, 0.9621265
goal.name, update.acc, 2, a, 362, 0.0000000
goal.name, update.prec, 2, a, 362, -
goal.name, roc.v1_eer, 2, a, 362, 0.0718232
goal.name, roc.v1_ca05, 2, a, 362, 0.9613260
goal.name, roc.v1_ca10, 2, a, 362, 0.9613260
goal.name, roc.v1_ca20, 2, a, 362, 0.9613260
goal.name, roc.v2_ca05, 2, a, 362, 0.3045977
goal.name, roc.v2_ca10, 2, a, 362, 0.3045977
goal.name, roc.v2_ca20, 2, a, 362, 0.3045977
goal.area, acc, 2, a, 8375, 0.8493134
goal.area, l2, 2, a, 8375, 0.2389846
goal.area, l2.binary, 2, a, 8375, 0.2710261
goal.area, avgp, 2, a, 8375, 0.8089055
goal.area, neglogp, 2, a, 8375, 0.5548971
goal.area, mrr, 2, a, 8375, 0.9089763
goal.area, update.acc, 2, a, 8375, 0.4956564
goal.area, update.prec, 2, a, 8375, 0.7534850
goal.area, roc.v1_eer, 2, a, 8375, 0.1616716
goal.area, roc.v1_ca05, 2, a, 8375, 0.6780896
goal.area, roc.v1_ca10, 2, a, 8375, 0.7990448
goal.area, roc.v1_ca20, 2, a, 8375, 0.8493134
goal.area, roc.v2_ca05, 2, a, 8375, 0.2987488
goal.area, roc.v2_ca10, 2, a, 8375, 0.5023197
goal.area, roc.v2_ca20, 2, a, 8375, 0.6781949
goal.all, acc, 2, a, 24364, 0.8549499
goal.all, l2, 2, a, 24364, 0.2299772
goal.all, l2.binary, 2, a, 24364, 0.2752447
goal.all, avgp, 2, a, 24364, 0.8207510
goal.all, neglogp, 2, a, 24364, 0.6493863
goal.all, mrr, 2, a, 24364, 0.9022888
goal.all, update.acc, 2, a, 24364, 0.8536811
goal.all, update.prec, 2, a, 24364, 0.8678410
goal.all, roc.v1_eer, 2, a, 24364, 0.1420949
goal.all, roc.v1_ca05, 2, a, 24364, 0.7258660
goal.all, roc.v1_ca10, 2, a, 24364, 0.8261780
goal.all, roc.v1_ca20, 2, a, 24364, 0.8549499
goal.all, roc.v2_ca05, 2, a, 24364, 0.3471916
goal.all, roc.v2_ca10, 2, a, 24364, 0.5470955
goal.all, roc.v2_ca20, 2, a, 24364, 0.7300528
goal.joint, acc, 2, a, 9689, 0.6590979
goal.joint, l2, 2, a, 9689, 0.5039011
goal.joint, l2.binary, 2, a, 9689, 0.6712987
goal.joint, avgp, 2, a, 9689, 0.5891177
goal.joint, neglogp, 2, a, 9689, 1.8129857
goal.joint, mrr, 2, a, 9689, 0.7554612
goal.joint, update.acc, 2, a, 9689, 0.4381791
goal.joint, update.prec, 2, a, 9689, 0.6129455
goal.joint, roc.v1_eer, 2, a, 9689, 0.2491485
goal.joint, roc.v1_ca05, 2, a, 9689, 0.3835277
goal.joint, roc.v1_ca10, 2, a, 9689, 0.4947879
